ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",766987,0,0.27,0.73,0,554356,0.6762,0.3238,0.1038,0.1955,0.0102,0.0136,0.0007,
"2",766987,0,0.3651,0.6349,0,507308,0.5748,0.4252,0.2219,0.1365,0.0561,0.008,0.0009,
"3",766987,0,0.3787,0.6213,0,527838,0.6446,0.3554,0.1385,0.1228,0.0813,0.0105,0.0007,
"4",766987,0,0.3736,0.6264,0,532677,0.681,0.319,0.0944,0.1025,0.1049,0.0138,0.0008,
"5",766987,0,0.3992,0.6008,0,513874,0.5804,0.4196,0.194,0.1808,0.0292,0.0144,0.0005,
"6",766987,0,0.3818,0.6182,0,502889,0.5837,0.4163,0.2176,0.1473,0.0388,0.0103,0.0019,
"7",766987,0,0.62,0.38,0,450066,0.3967,0.6033,0.2295,0.1882,0.1774,0.0051,0.0004,
"8",766987,0,0.3914,0.6086,0,506233,0.4928,0.5072,0.2475,0.1896,0.0589,0.0096,0.0008,
"9",766987,0,0.4545,0.5455,0,428810,0.3534,0.6466,0.5013,0.12,0.0177,0.007,0.0002,
"10",766987,0,0.3913,0.6087,0,569418,0.6849,0.3151,0.1614,0.0975,0.0414,0.0127,0.0009,
"11",766987,0,0.3306,0.6694,0,522934,0.5518,0.4482,0.3343,0.0715,0.0314,0.0101,0.0004,
"12",766987,0,0.3849,0.6151,0,521574,0.6172,0.3828,0.2387,0.1,0.0316,0.0103,0.0005,
"13",766987,0,0.2618,0.7382,0,546288,0.6715,0.3285,0.2164,0.0755,0.0205,0.0149,0.0007,
"14",766987,0,0.3761,0.6239,0,543025,0.5712,0.4288,0.1885,0.179,0.0511,0.0084,0.0004,
"15",766987,0,0.497,0.503,0,453300,0.2171,0.7829,0.7454,0.0218,0.0101,0.0055,0.0005,
"16",766987,0,0.6688,0.3312,0,495815,0.1464,0.8536,0.7915,0.0394,0.0139,0.0065,0.0012,
"17",766987,0,0.3977,0.6023,0,545946,0.6406,0.3594,0.1932,0.116,0.0384,0.009,0.0006,
"18",766987,0,0.8115,0.1885,0,486273,0.1765,0.8235,0.2383,0.5168,0.0603,0.007,0.0005,
"19",766987,0,0.2507,0.7493,0,543509,0.5758,0.4242,0.3325,0.0657,0.0133,0.0118,0.0008,
"20",766987,0,0.6914,0.3086,0,517906,0.2056,0.7944,0.6534,0.1113,0.0204,0.0058,0.0013,
"21",766987,0,0.384,0.616,0,600871,0.6082,0.3918,0.3081,0.0453,0.0254,0.0091,0.001,
"22",766987,0,0.3837,0.6163,0,515807,0.5054,0.4946,0.2487,0.1224,0.1154,0.0076,0.0004,
"23",766987,0,0.4453,0.5547,0,505769,0.3617,0.6383,0.5494,0.0501,0.0275,0.0078,0.0007,
"24",766987,0,0.391,0.609,0,523756,0.6931,0.3069,0.1362,0.0849,0.0719,0.0099,0.0017,
"25",766987,0,0.4072,0.5928,0,535113,0.5586,0.4414,0.1994,0.2038,0.0253,0.0103,0.0009,
"26",766987,0,0.3741,0.6259,0,551014,0.6527,0.3473,0.1499,0.1107,0.0733,0.0113,0.0008,
"27",766987,0,0.3975,0.6025,0,539525,0.5295,0.4705,0.3667,0.0773,0.0157,0.0094,0.0005,
"28",766987,0,0.5831,0.4169,0,410884,0.1146,0.8854,0.8672,0.0077,0.0068,0.0038,0.0003,
"29",766987,0,0.7117,0.2883,0,417865,0.1772,0.8228,0.4344,0.3362,0.0445,0.0065,0.0012,
"30",766987,0,0.7814,0.2186,0,477398,0.1848,0.8152,0.2492,0.5164,0.0408,0.0088,0.0007,
"31",766987,0,0.3848,0.6152,0,567298,0.6027,0.3973,0.193,0.1489,0.0349,0.0122,0.0037,
"32",766987,0,0.4213,0.5787,0,518800,0.5871,0.4129,0.1602,0.1576,0.0813,0.011,0.0007,
"33",766987,0,0.7036,0.2964,0,427046,0.3541,0.6459,0.3836,0.2028,0.0489,0.0087,0.0001,
"34",766987,0,0.5212,0.4788,0,494296,0.2408,0.7592,0.7193,0.0216,0.0129,0.005,0.0003,
"35",766987,0,0.4759,0.5241,0,539236,0.3729,0.6271,0.5158,0.0806,0.02,0.0076,0.0013,
"36",766987,0,0.3932,0.6068,0,520464,0.5408,0.4592,0.1953,0.1889,0.0629,0.0114,0.0004,
"37",766987,0,0.7908,0.2092,0,554334,0.5395,0.4605,0.2858,0.1005,0.0605,0.0091,0.0005,
"38",766986,0,0.3718,0.6282,0,500608,0.5673,0.4327,0.2049,0.1188,0.0992,0.0067,0.0003,
"",766987,0,0.4512,0.5488,0,512372,0.4906,0.5094,0.3127,0.1387,0.0465,0.0094,0.0008,
